Date,CategoricalFeature1,CategoricalFeature2,Activity1,Activity2,Target,Activity3,Activity4,Activity5,Activity6,Activity7,Activity8,Activity9,Activity10,Activity11,Activity12,Activity13,Activity14,Activity15,Activity16
1/10/2015,Cat_1,Cat_8,NA,107449,high,38659,75890,NA,NA,10803,NA,22342,89928,206519,234786,131757,NA,100857,NA
1/10/2015,Cat_3,Cat_8,NA,29216,low,9894,23559,NA,NA,3937,NA,4813,23250,54782,75922,34290,NA,27048,NA
1/10/2015,Cat_1,Cat_9,NA,4187,low,2867,5507,NA,NA,1187,NA,1278,4004,9896,12410,5762,NA,4343,NA
1/10/2015,Cat_3,Cat_9,NA,3520,low,1004,6409,NA,NA,298,NA,1670,3286,6561,9991,4266,NA,2124,NA
1/11/2015,Cat_1,Cat_1,NA,5347,low,3526,3767,NA,NA,1740,NA,1034,3734,6728,9006,3978,NA,2815,NA
1/11/2015,Cat_3,Cat_1,NA,1357,low,734,992,NA,NA,311,NA,325,940,1528,2539,998,NA,609,NA
1/11/2015,Cat_1,Cat_10,NA,299,low,294,315,NA,NA,124,NA,117,291,377,562,316,NA,202,NA
1/11/2015,Cat_3,Cat_10,NA,44,low,58,56,NA,NA,48,NA,33,55,81,138,55,NA,47,NA
1/11/2015,Cat_1,Cat_11,NA,29,low,28,27,NA,NA,32,NA,NA,32,48,48,27,NA,33,NA
1/11/2015,Cat_1,Cat_2,NA,60978,low,19239,38659,NA,NA,10196,NA,8918,48335,94457,179933,61752,NA,35272,NA
1/11/2015,Cat_3,Cat_2,NA,17503,low,5023,11632,NA,NA,2837,NA,2679,14709,27394,46446,17284,NA,10920,NA
1/11/2015,Cat_1,Cat_3,NA,1423,low,1185,1106,NA,NA,420,NA,427,793,1422,2036,802,NA,607,NA
1/11/2015,Cat_3,Cat_3,NA,570,low,508,424,NA,NA,115,NA,176,180,339,605,266,NA,191,NA
1/11/2015,Cat_1,Cat_4,NA,10807,low,7924,6817,NA,NA,2014,NA,2279,7795,10273,17447,6782,NA,7025,NA
1/11/2015,Cat_3,Cat_4,NA,1636,low,1305,988,NA,NA,298,NA,217,1022,1236,2459,797,NA,1117,NA
1/11/2015,Cat_1,Cat_5,NA,75870,high,23103,47615,NA,NA,8355,NA,13340,49339,94646,162579,56370,NA,47046,NA
1/11/2015,Cat_3,Cat_5,NA,26122,low,7111,15709,NA,NA,3788,NA,3958,19878,32481,51416,18366,NA,13149,NA
1/11/2015,Cat_1,Cat_6,NA,31,low,32,NA,NA,NA,30,NA,NA,NA,29,29,NA,NA,32,NA
1/11/2015,Cat_4,Cat_6,NA,16196,high,91673,91527,NA,NA,20788,NA,67309,63446,275197,365745,102854,NA,72583,NA
1/11/2015,Cat_1,Cat_7,NA,13968,low,22421,12556,NA,NA,3707,NA,2127,7350,13006,24907,7664,NA,5721,NA
1/11/2015,Cat_3,Cat_7,NA,1995,low,2092,1429,NA,NA,496,NA,221,1143,1591,3143,1093,NA,945,NA
1/11/2015,Cat_1,Cat_8,NA,152840,high,41965,74164,NA,NA,12088,NA,20659,110222,182994,281040,115454,NA,124478,NA
1/11/2015,Cat_3,Cat_8,NA,42709,low,12150,26918,NA,NA,3646,NA,4964,36503,57557,91778,32201,NA,40543,NA
1/11/2015,Cat_1,Cat_9,NA,7087,low,2974,8180,NA,NA,1112,NA,1620,6898,9884,20827,5473,NA,6928,NA
1/11/2015,Cat_3,Cat_9,NA,5167,low,1287,7523,NA,NA,298,NA,1624,3459,4916,12014,3718,NA,2861,NA
1/12/2015,Cat_1,Cat_1,NA,7496,low,4894,5450,NA,NA,2257,NA,1424,6528,11181,13651,6422,NA,4260,NA
1/12/2015,Cat_3,Cat_1,NA,1090,low,716,576,NA,NA,424,NA,225,760,1406,2095,874,NA,509,NA
1/12/2015,Cat_1,Cat_10,NA,662,low,624,524,NA,NA,283,NA,250,2460,1096,1368,642,NA,448,NA
1/12/2015,Cat_3,Cat_10,NA,65,low,73,54,NA,NA,41,NA,31,586,117,135,42,NA,48,NA
1/12/2015,Cat_1,Cat_11,NA,27,low,28,32,NA,NA,31,NA,NA,47,31,30,27,NA,31,NA
1/12/2015,Cat_1,Cat_2,NA,63868,high,23834,43880,NA,NA,10177,NA,17213,61433,144606,195210,94420,NA,36453,NA
1/12/2015,Cat_3,Cat_2,NA,11976,low,3353,8513,NA,NA,2212,NA,1906,11641,20871,28976,13121,NA,7689,NA
1/12/2015,Cat_1,Cat_3,NA,2408,low,5343,1974,NA,NA,560,NA,1206,8048,3042,4316,1833,NA,1147,NA
1/12/2015,Cat_3,Cat_3,NA,407,low,673,395,NA,NA,107,NA,174,1049,410,619,311,NA,203,NA
1/12/2015,Cat_1,Cat_4,NA,12676,low,11675,8182,NA,NA,2884,NA,3212,12194,16571,18826,9352,NA,8066,NA
1/12/2015,Cat_3,Cat_4,NA,1058,low,1182,859,NA,NA,314,NA,256,863,1226,1540,655,NA,684,NA
1/12/2015,Cat_1,Cat_5,NA,66822,high,24242,45112,NA,NA,9741,NA,15698,56866,139660,168232,78437,NA,51088,NA
1/12/2015,Cat_3,Cat_5,NA,17194,low,5346,9612,NA,NA,2522,NA,2497,12360,24057,32766,17017,NA,9023,NA
1/12/2015,Cat_1,Cat_6,NA,29,low,28,NA,NA,NA,29,NA,NA,NA,28,33,NA,NA,33,NA
1/12/2015,Cat_4,Cat_6,NA,16561,high,91496,84765,NA,NA,15131,NA,51784,58924,207186,272233,41345,NA,69485,NA
1/12/2015,Cat_1,Cat_7,NA,16108,low,19770,13570,NA,NA,3944,NA,3092,9738,20089,24849,11705,NA,5704,NA
1/12/2015,Cat_3,Cat_7,NA,1462,low,1237,1257,NA,NA,511,NA,154,938,1712,2408,978,NA,861,NA
1/12/2015,Cat_1,Cat_8,NA,159608,high,54963,100115,NA,NA,12758,NA,30430,143384,287140,338503,155960,NA,159900,NA
1/12/2015,Cat_3,Cat_8,NA,33006,low,9663,19635,NA,NA,3229,NA,3523,30535,45247,76690,27211,NA,32285,NA
1/12/2015,Cat_1,Cat_9,NA,7405,low,3773,5570,NA,NA,1200,NA,1866,10090,11596,17127,6872,NA,6472,NA
1/12/2015,Cat_3,Cat_9,NA,3651,low,1060,4603,NA,NA,238,NA,1400,3497,4351,7737,2984,NA,2589,NA
1/13/2015,Cat_1,Cat_1,NA,6659,low,4199,5056,NA,NA,2002,NA,1296,6711,11299,14286,7013,NA,3498,NA
1/13/2015,Cat_3,Cat_1,NA,811,low,470,453,NA,NA,370,NA,212,580,1129,1374,721,NA,371,NA
1/13/2015,Cat_1,Cat_10,NA,920,low,635,399,NA,NA,158,NA,175,2611,1290,1896,898,NA,477,NA
1/13/2015,Cat_3,Cat_10,NA,181,low,115,89,NA,NA,57,NA,47,429,203,324,147,NA,62,NA
1/13/2015,Cat_1,Cat_11,NA,32,low,30,33,NA,NA,32,NA,NA,33,32,28,31,NA,33,NA
1/13/2015,Cat_1,Cat_2,NA,54690,high,20799,36567,NA,NA,8765,NA,16809,49276,146507,181811,90966,NA,35564,NA
1/13/2015,Cat_3,Cat_2,NA,10061,low,2778,5909,NA,NA,1928,NA,1664,8461,19334,25074,13069,NA,6055,NA
1/13/2015,Cat_1,Cat_3,NA,4050,low,10682,3846,NA,NA,628,NA,1135,2914,4695,8352,2925,NA,1581,NA
1/13/2015,Cat_3,Cat_3,NA,782,low,2361,796,NA,NA,196,NA,126,526,974,2878,679,NA,255,NA
1/13/2015,Cat_1,Cat_4,NA,13516,low,9277,7472,NA,NA,1815,NA,3036,9119,18150,18816,10818,NA,8733,NA
1/13/2015,Cat_3,Cat_4,NA,997,low,892,630,NA,NA,304,NA,171,437,1272,1576,857,NA,572,NA
1/13/2015,Cat_1,Cat_5,NA,66097,high,25858,43694,NA,NA,7534,NA,13783,53560,136503,166487,73155,NA,40171,NA
1/13/2015,Cat_3,Cat_5,NA,11378,low,3972,9665,NA,NA,2234,NA,2404,10325,24114,27251,16424,NA,6260,NA
1/13/2015,Cat_1,Cat_6,NA,33,low,33,NA,NA,NA,27,NA,NA,NA,31,31,NA,NA,31,NA
1/13/2015,Cat_4,Cat_6,NA,13025,high,73754,71860,NA,NA,11264,NA,44468,52056,154665,210636,35636,NA,69399,NA
1/13/2015,Cat_1,Cat_7,NA,17836,low,22244,14580,NA,NA,5085,NA,2899,9018,18818,28937,12417,NA,7016,NA
1/13/2015,Cat_3,Cat_7,NA,1239,low,1082,966,NA,NA,810,NA,160,741,1452,1982,1139,NA,498,NA
1/13/2015,Cat_1,Cat_8,NA,143059,high,43932,79782,NA,NA,12617,NA,28558,129353,297890,354716,168308,NA,132751,NA
1/13/2015,Cat_3,Cat_8,NA,22786,low,7225,14264,NA,NA,2103,NA,3784,17530,44437,48109,26154,NA,20946,NA
1/13/2015,Cat_1,Cat_9,NA,5640,low,3308,5628,NA,NA,995,NA,1431,7162,11304,13182,6614,NA,4921,NA
1/13/2015,Cat_3,Cat_9,NA,3338,low,844,4834,NA,NA,264,NA,1278,3120,4713,7436,3523,NA,2222,NA
1/14/2015,Cat_1,Cat_1,NA,5001,low,3369,2923,NA,NA,1718,NA,1458,3974,7691,10031,5211,NA,2732,NA
1/14/2015,Cat_3,Cat_1,NA,652,low,400,461,NA,NA,229,NA,213,582,1218,1271,805,NA,277,NA
1/14/2015,Cat_1,Cat_10,NA,676,low,463,286,NA,NA,140,NA,195,1438,1005,1379,702,NA,327,NA
1/14/2015,Cat_3,Cat_10,NA,75,low,86,45,NA,NA,32,NA,44,487,138,225,63,NA,58,NA
1/14/2015,Cat_1,Cat_11,NA,27,low,28,33,NA,NA,29,NA,NA,32,30,31,28,NA,31,NA
1/14/2015,Cat_1,Cat_2,NA,49773,high,17744,37154,NA,NA,8749,NA,19113,40681,131659,175572,85891,NA,31032,NA
1/14/2015,Cat_3,Cat_2,NA,8528,low,2481,5662,NA,NA,1212,NA,2085,7491,17921,24309,12528,NA,6038,NA
1/14/2015,Cat_1,Cat_3,NA,2490,low,3296,2337,NA,NA,529,NA,958,1361,2784,4668,2082,NA,940,NA
1/14/2015,Cat_3,Cat_3,NA,402,low,861,300,NA,NA,103,NA,109,222,420,871,285,NA,240,NA
1/14/2015,Cat_1,Cat_4,NA,10416,low,8238,7460,NA,NA,1887,NA,3547,8008,16953,18898,10145,NA,7233,NA
1/14/2015,Cat_3,Cat_4,NA,934,low,1059,594,NA,NA,265,NA,265,514,1192,1318,651,NA,615,NA
1/14/2015,Cat_1,Cat_5,NA,62737,high,18909,42191,NA,NA,6897,NA,15118,48917,131380,156128,86790,NA,39854,NA
1/14/2015,Cat_3,Cat_5,NA,12605,low,3804,8945,NA,NA,1550,NA,2935,11618,26028,27304,15915,NA,7676,NA
1/14/2015,Cat_1,Cat_6,NA,29,low,28,NA,NA,NA,28,NA,NA,NA,33,29,NA,NA,29,NA
1/14/2015,Cat_4,Cat_6,NA,10458,high,64285,46473,NA,NA,11717,NA,41105,44938,124532,209460,35845,NA,59201,NA
1/14/2015,Cat_1,Cat_7,NA,15042,low,18824,13172,NA,NA,5515,NA,3271,9834,16728,25051,10835,NA,6026,NA
1/14/2015,Cat_3,Cat_7,NA,1334,low,945,991,NA,NA,852,NA,189,666,1514,1856,1075,NA,799,NA
1/14/2015,Cat_1,Cat_8,NA,132874,high,42880,75189,NA,NA,11598,NA,31936,115346,226809,293796,135136,NA,145900,NA
1/14/2015,Cat_3,Cat_8,NA,21143,low,6491,12289,NA,NA,1964,NA,4096,19493,38939,54867,25848,NA,22774,NA
1/14/2015,Cat_1,Cat_9,NA,5781,low,3069,5518,NA,NA,860,NA,1597,6257,11404,13976,6203,NA,5694,NA
1/14/2015,Cat_3,Cat_9,NA,2403,low,893,3876,NA,NA,156,NA,1492,2717,3993,6807,2957,NA,2484,NA
1/15/2015,Cat_1,Cat_1,NA,5132,low,4259,3125,NA,NA,1624,NA,1474,4097,7683,8888,5540,NA,2160,NA
1/15/2015,Cat_3,Cat_1,NA,616,low,468,582,NA,NA,259,NA,241,445,1198,1228,692,NA,296,NA
1/15/2015,Cat_1,Cat_10,NA,498,low,473,437,NA,NA,914,NA,171,1348,767,949,458,NA,246,NA
1/15/2015,Cat_3,Cat_10,NA,64,low,70,102,NA,NA,268,NA,59,189,152,235,122,NA,117,NA
1/15/2015,Cat_1,Cat_11,NA,30,low,27,29,NA,NA,30,NA,NA,31,44,44,31,NA,30,NA
1/15/2015,Cat_1,Cat_2,NA,51038,high,19578,36294,NA,NA,8377,NA,16845,37337,120699,142951,74257,NA,29041,NA
1/15/2015,Cat_3,Cat_2,NA,8463,low,2952,6631,NA,NA,1752,NA,1839,7393,19170,23116,12523,NA,4891,NA
1/15/2015,Cat_1,Cat_3,NA,6488,low,7003,6849,NA,NA,1033,NA,1646,5180,12581,16759,8719,NA,4010,NA
1/15/2015,Cat_3,Cat_3,NA,1032,low,1129,1199,NA,NA,155,NA,351,879,1540,2466,1186,NA,649,NA
1/15/2015,Cat_1,Cat_4,NA,10054,low,10555,8386,NA,NA,1770,NA,3241,6687,14830,17459,9334,NA,7545,NA
1/15/2015,Cat_3,Cat_4,NA,826,low,874,527,NA,NA,129,NA,186,478,803,1230,526,NA,465,NA
1/15/2015,Cat_1,Cat_5,NA,60453,high,24585,49477,NA,NA,7330,NA,17553,48153,120418,158159,71614,NA,44932,NA
1/15/2015,Cat_3,Cat_5,NA,10744,low,4245,8183,NA,NA,1312,NA,2540,10019,25031,29527,15331,NA,7611,NA
1/15/2015,Cat_1,Cat_6,NA,33,low,43,NA,NA,NA,33,NA,NA,NA,30,27,NA,NA,33,NA
1/15/2015,Cat_4,Cat_6,NA,13622,high,75566,72134,NA,NA,13834,NA,52222,49984,142499,186854,70902,NA,63151,NA
1/15/2015,Cat_1,Cat_7,NA,14490,low,23106,13420,NA,NA,9839,NA,3235,8654,19375,23811,10633,NA,5924,NA
1/15/2015,Cat_3,Cat_7,NA,1435,low,977,1048,NA,NA,860,NA,159,753,1476,1797,1226,NA,607,NA
1/15/2015,Cat_1,Cat_8,NA,127382,high,41012,72279,NA,NA,10221,NA,27339,106771,222096,269385,143117,NA,120090,NA
1/15/2015,Cat_3,Cat_8,NA,22970,low,6953,13662,NA,NA,1911,NA,4119,16735,38191,49739,25903,NA,19591,NA
1/15/2015,Cat_1,Cat_9,NA,5422,low,2973,6271,NA,NA,602,NA,1108,5284,9436,12742,4819,NA,5484,NA
1/15/2015,Cat_3,Cat_9,NA,2891,low,931,4386,NA,NA,170,NA,1392,2421,4453,6139,3307,NA,2205,NA
1/16/2015,Cat_1,Cat_1,NA,4550,low,3307,3287,NA,NA,1447,NA,1197,3332,7136,9331,4618,NA,2045,NA
1/16/2015,Cat_3,Cat_1,NA,693,low,677,577,NA,NA,321,NA,249,585,1218,1431,768,NA,405,NA
1/16/2015,Cat_1,Cat_10,NA,269,low,419,267,NA,NA,286,NA,65,849,530,685,359,NA,154,NA
1/16/2015,Cat_3,Cat_10,NA,85,low,135,72,NA,NA,116,NA,68,656,167,242,142,NA,88,NA
1/16/2015,Cat_1,Cat_11,NA,28,low,32,29,NA,NA,27,NA,NA,27,31,32,28,NA,30,NA
1/16/2015,Cat_1,Cat_2,NA,42214,high,19914,32465,NA,NA,8933,NA,16069,38093,111867,144913,65724,NA,24727,NA
1/16/2015,Cat_3,Cat_2,NA,8272,low,3469,6138,NA,NA,1784,NA,1825,6689,20430,21974,11273,NA,5063,NA
1/16/2015,Cat_1,Cat_3,NA,7803,low,8183,8559,NA,NA,5836,NA,2027,4331,13659,15203,8667,NA,4241,NA
1/16/2015,Cat_3,Cat_3,NA,1513,low,1229,1521,NA,NA,1614,NA,328,960,1855,2616,1435,NA,571,NA
1/16/2015,Cat_1,Cat_4,NA,9960,low,8409,6728,NA,NA,2174,NA,2990,7212,12455,15833,8769,NA,6570,NA
1/16/2015,Cat_3,Cat_4,NA,882,low,778,691,NA,NA,240,NA,244,694,1062,1155,630,NA,490,NA
1/16/2015,Cat_1,Cat_5,NA,59543,high,25597,42411,NA,NA,8340,NA,16005,42320,102533,144769,73534,NA,43260,NA
1/16/2015,Cat_3,Cat_5,NA,10764,low,4108,8207,NA,NA,1726,NA,2213,8769,22981,26791,14586,NA,5508,NA
1/16/2015,Cat_1,Cat_6,NA,28,low,33,NA,NA,NA,29,NA,NA,NA,28,32,NA,NA,28,NA
1/16/2015,Cat_4,Cat_6,NA,14014,high,82383,77404,NA,NA,24874,NA,54887,49578,147987,184002,78160,NA,64548,NA
1/16/2015,Cat_1,Cat_7,NA,13566,low,21435,11671,NA,NA,6642,NA,2422,8135,15746,23274,10735,NA,4680,NA
1/16/2015,Cat_3,Cat_7,NA,1204,low,946,923,NA,NA,1334,NA,222,754,1574,2039,1186,NA,621,NA
1/16/2015,Cat_1,Cat_8,NA,112739,high,43075,64546,NA,NA,11204,NA,27630,96467,188390,255405,121294,NA,119430,NA
1/16/2015,Cat_3,Cat_8,NA,16621,low,7729,12675,NA,NA,2174,NA,3325,18593,38327,44547,24283,NA,19668,NA
1/16/2015,Cat_1,Cat_9,NA,3899,low,3494,4739,NA,NA,888,NA,1403,4641,8310,12395,5323,NA,3696,NA
1/16/2015,Cat_3,Cat_9,NA,2393,low,1086,4107,NA,NA,270,NA,1312,2247,3763,6271,2782,NA,2141,NA
1/17/2015,Cat_1,Cat_1,NA,4039,low,3363,3122,NA,NA,1943,NA,1347,3294,7078,8309,5109,NA,2407,NA
1/17/2015,Cat_3,Cat_1,NA,1097,low,816,605,NA,NA,468,NA,189,870,1455,1550,1074,NA,475,NA
1/17/2015,Cat_1,Cat_10,NA,404,low,158,255,NA,NA,168,NA,124,339,485,695,312,NA,136,NA
1/17/2015,Cat_3,Cat_10,NA,74,low,85,62,NA,NA,75,NA,44,55,100,109,73,NA,60,NA
1/17/2015,Cat_1,Cat_11,NA,32,low,31,27,NA,NA,30,NA,NA,29,31,30,28,NA,28,NA
1/17/2015,Cat_1,Cat_2,NA,51138,low,17376,34155,NA,NA,10142,NA,12755,38032,124504,152276,74064,NA,24120,NA
1/17/2015,Cat_3,Cat_2,NA,11139,low,4335,8593,NA,NA,2322,NA,2840,9030,25194,30733,17318,NA,7463,NA
1/17/2015,Cat_1,Cat_3,NA,6024,low,4752,6633,NA,NA,7730,NA,1715,3541,8533,10213,5296,NA,2686,NA
1/17/2015,Cat_3,Cat_3,NA,1057,low,1240,1199,NA,NA,1611,NA,235,492,1603,1876,1182,NA,535,NA
1/17/2015,Cat_1,Cat_4,NA,9855,low,6481,6021,NA,NA,2429,NA,2476,6923,13453,15726,7444,NA,5849,NA
1/17/2015,Cat_3,Cat_4,NA,1168,low,1378,891,NA,NA,323,NA,234,888,1434,2141,1116,NA,773,NA
1/17/2015,Cat_1,Cat_5,NA,62036,high,21889,48199,NA,NA,8428,NA,12786,40945,117163,139478,76630,NA,41774,NA
1/17/2015,Cat_3,Cat_5,NA,18330,low,6535,13879,NA,NA,3259,NA,3752,13816,32220,37696,22023,NA,9730,NA
1/17/2015,Cat_1,Cat_6,NA,28,low,29,NA,NA,NA,27,NA,NA,NA,31,27,NA,NA,33,NA
1/17/2015,Cat_4,Cat_6,NA,15874,high,88507,90470,NA,NA,34527,NA,63772,56002,169834,224594,83357,NA,94866,NA
1/17/2015,Cat_1,Cat_7,NA,13318,low,17394,12447,NA,NA,14279,NA,3344,7209,16179,19103,10187,NA,4907,NA
1/17/2015,Cat_3,Cat_7,NA,1726,low,1385,1548,NA,NA,2920,NA,202,1059,2075,2498,1403,NA,777,NA
1/17/2015,Cat_1,Cat_8,NA,105989,high,32233,60769,NA,NA,12630,NA,25730,93493,183975,261241,111648,NA,96648,NA
1/17/2015,Cat_3,Cat_8,NA,26866,low,10687,19011,NA,NA,3032,NA,5461,23941,47710,62753,31768,NA,25042,NA
1/17/2015,Cat_1,Cat_9,NA,4310,low,2354,5090,NA,NA,849,NA,985,4377,8484,12887,5068,NA,4712,NA
1/17/2015,Cat_3,Cat_9,NA,3071,low,1133,5785,NA,NA,296,NA,1903,3330,5843,9158,3900,NA,2482,NA
1/18/2015,Cat_1,Cat_1,NA,4711,low,2941,3704,NA,NA,1705,NA,1341,3544,7580,8940,5038,NA,2477,NA
1/18/2015,Cat_3,Cat_1,NA,1446,low,678,936,NA,NA,620,NA,250,970,2047,2496,1110,NA,710,NA
1/18/2015,Cat_1,Cat_10,NA,282,low,147,174,NA,NA,96,NA,105,371,504,742,358,NA,135,NA
1/18/2015,Cat_3,Cat_10,NA,60,low,28,68,NA,NA,60,NA,29,55,44,82,46,NA,48,NA
1/18/2015,Cat_1,Cat_11,NA,47,low,28,29,NA,NA,30,NA,NA,31,27,31,27,NA,29,NA
1/18/2015,Cat_1,Cat_2,NA,56964,high,16017,34391,NA,NA,11918,NA,11145,42739,128616,172981,70422,NA,38094,NA
1/18/2015,Cat_3,Cat_2,NA,19344,low,4975,12529,NA,NA,3779,NA,3369,15252,32414,46884,22570,NA,11646,NA
1/18/2015,Cat_1,Cat_3,NA,2739,low,1975,3032,NA,NA,2362,NA,683,1163,3441,4394,1923,NA,1263,NA
1/18/2015,Cat_3,Cat_3,NA,566,low,450,615,NA,NA,406,NA,257,260,649,870,489,NA,288,NA
1/18/2015,Cat_1,Cat_4,NA,11136,low,7668,7201,NA,NA,2630,NA,2596,7180,14380,19653,8574,NA,7874,NA
1/18/2015,Cat_3,Cat_4,NA,1904,low,1319,1273,NA,NA,637,NA,402,937,2004,2958,1177,NA,1055,NA
1/18/2015,Cat_1,Cat_5,NA,68550,high,21966,52576,NA,NA,10584,NA,14515,49760,109713,163761,75796,NA,50948,NA
1/18/2015,Cat_3,Cat_5,NA,27266,high,8212,16080,NA,NA,4206,NA,3977,20232,40834,55857,27095,NA,13822,NA
1/18/2015,Cat_1,Cat_6,NA,31,low,29,NA,NA,NA,28,NA,NA,NA,33,31,NA,NA,30,NA
1/18/2015,Cat_4,Cat_6,NA,21526,high,106407,96455,NA,NA,19434,NA,73564,62143,276175,386638,120726,NA,89969,NA
1/18/2015,Cat_1,Cat_7,NA,14254,low,22781,13200,NA,NA,8699,NA,3037,9596,15736,26447,10284,NA,6258,NA
1/18/2015,Cat_3,Cat_7,NA,2381,low,1480,1666,NA,NA,2287,NA,296,1354,2104,3734,1381,NA,1186,NA
1/18/2015,Cat_1,Cat_8,NA,158560,high,38758,72561,NA,NA,15325,NA,24349,117515,228120,286799,136663,NA,126976,NA
1/18/2015,Cat_3,Cat_8,NA,48131,high,15425,26696,NA,NA,4945,NA,6488,41913,75010,104947,42438,NA,47561,NA
1/18/2015,Cat_1,Cat_9,NA,5655,low,3363,6146,NA,NA,1390,NA,1289,6484,9268,18189,5737,NA,6173,NA
1/18/2015,Cat_3,Cat_9,NA,5181,low,1685,7998,NA,NA,515,NA,2214,5158,6168,13037,5223,NA,3851,NA
1/19/2015,Cat_1,Cat_1,NA,4790,low,3406,3591,NA,NA,2204,NA,1213,3181,7841,9800,5612,NA,2185,NA
1/19/2015,Cat_3,Cat_1,NA,719,low,575,747,NA,NA,544,NA,156,660,1152,1372,703,NA,279,NA
1/19/2015,Cat_1,Cat_10,NA,343,low,332,155,NA,NA,223,NA,140,325,722,709,386,NA,214,NA
1/19/2015,Cat_3,Cat_10,NA,48,low,54,33,NA,NA,48,NA,44,62,45,55,40,NA,32,NA
1/19/2015,Cat_1,Cat_11,NA,29,low,29,31,NA,NA,31,NA,NA,27,31,30,27,NA,28,NA
1/19/2015,Cat_1,Cat_2,NA,51240,high,18920,36577,NA,NA,13250,NA,14969,40663,127580,171100,74392,NA,33184,NA
1/19/2015,Cat_3,Cat_2,NA,10692,low,3928,8551,NA,NA,2379,NA,1849,8221,23360,32127,16629,NA,5438,NA
1/19/2015,Cat_1,Cat_3,NA,3336,low,3237,3851,NA,NA,2567,NA,1041,1647,5019,6256,3990,NA,1330,NA
1/19/2015,Cat_3,Cat_3,NA,664,low,425,653,NA,NA,398,NA,110,321,1285,1346,889,NA,300,NA
1/19/2015,Cat_1,Cat_4,NA,11764,low,8319,8214,NA,NA,2716,NA,3029,7291,15311,19348,8310,NA,7372,NA
1/19/2015,Cat_3,Cat_4,NA,1048,low,1142,984,NA,NA,440,NA,274,549,1647,1941,985,NA,574,NA
1/19/2015,Cat_1,Cat_5,NA,70400,high,27227,54435,NA,NA,9279,NA,18322,47007,118124,144911,85700,NA,50729,NA
1/19/2015,Cat_3,Cat_5,NA,13650,low,5713,13293,NA,NA,2679,NA,2643,12989,28462,38695,16781,NA,8047,NA
1/19/2015,Cat_1,Cat_6,NA,29,low,28,NA,NA,NA,30,NA,NA,NA,31,32,NA,NA,27,NA
1/19/2015,Cat_4,Cat_6,NA,15361,high,90979,75512,NA,NA,18282,NA,54361,50881,180683,228899,95594,NA,76073,NA
1/19/2015,Cat_1,Cat_7,NA,17551,low,24851,16023,NA,NA,7816,NA,3473,9721,21984,27174,13579,NA,6418,NA
1/19/2015,Cat_3,Cat_7,NA,1911,low,1537,1463,NA,NA,1454,NA,264,804,1888,2837,1178,NA,882,NA
1/19/2015,Cat_1,Cat_8,NA,127164,high,41084,79695,NA,NA,13954,NA,28473,93021,244142,273153,147133,NA,134360,NA
1/19/2015,Cat_3,Cat_8,NA,26540,low,10547,17794,NA,NA,3468,NA,4983,22128,47800,53012,29563,NA,22383,NA
1/19/2015,Cat_1,Cat_9,NA,4677,low,3278,5103,NA,NA,893,NA,1399,4432,9406,12150,5532,NA,4239,NA
1/19/2015,Cat_3,Cat_9,NA,3535,low,1328,6146,NA,NA,267,NA,1988,3111,5620,7935,4141,NA,2757,NA
1/20/2015,Cat_1,Cat_1,NA,4434,low,3169,3603,NA,NA,1964,NA,1022,3560,7786,9097,4800,NA,2442,NA
1/20/2015,Cat_3,Cat_1,NA,531,low,534,551,NA,NA,328,NA,133,341,1037,1083,736,NA,202,NA
1/20/2015,Cat_1,Cat_10,NA,331,low,154,258,NA,NA,310,NA,109,268,654,697,424,NA,159,NA
1/20/2015,Cat_3,Cat_10,NA,80,low,64,81,NA,NA,60,NA,42,62,79,108,61,NA,30,NA
1/20/2015,Cat_1,Cat_11,NA,29,low,27,31,NA,NA,29,NA,NA,30,29,31,30,NA,32,NA
1/20/2015,Cat_1,Cat_2,NA,48953,high,21779,36563,NA,NA,11116,NA,16177,42530,128723,149846,74030,NA,29296,NA
1/20/2015,Cat_3,Cat_2,NA,7342,low,2748,6983,NA,NA,2123,NA,1741,6839,19455,25485,14051,NA,5489,NA
1/20/2015,Cat_1,Cat_3,NA,2093,low,2729,3368,NA,NA,6441,NA,936,988,4316,6106,3134,NA,1019,NA
1/20/2015,Cat_3,Cat_3,NA,382,low,313,621,NA,NA,1079,NA,215,223,822,1775,593,NA,193,NA
1/20/2015,Cat_1,Cat_4,NA,11039,low,8510,7761,NA,NA,2700,NA,3218,7472,13283,15313,9107,NA,6682,NA
1/20/2015,Cat_3,Cat_4,NA,770,low,969,552,NA,NA,438,NA,223,511,1042,1386,741,NA,611,NA
1/20/2015,Cat_1,Cat_5,NA,65964,high,23482,41849,NA,NA,8313,NA,15128,41844,128637,139829,72920,NA,42583,NA
1/20/2015,Cat_3,Cat_5,NA,12137,low,4949,10059,NA,NA,2350,NA,2676,10479,24529,28327,16618,NA,6947,NA
1/20/2015,Cat_1,Cat_6,NA,29,low,30,NA,NA,NA,29,NA,NA,NA,30,28,NA,NA,27,NA
1/20/2015,Cat_4,Cat_6,NA,16917,high,87241,64784,NA,NA,17448,NA,54947,43841,159085,196722,82576,NA,63395,NA
1/20/2015,Cat_1,Cat_7,NA,15377,low,23612,14802,NA,NA,7619,NA,3101,10719,19644,27170,10940,NA,6102,NA
1/20/2015,Cat_3,Cat_7,NA,1387,low,1274,1110,NA,NA,1276,NA,249,1020,1599,2023,988,NA,556,NA
